goodsID,goodsCode,leFoxID,chineseBrandName,englishBrandName,goodsName,goodsSubName,backstageCategory,price,originalPrice,costPrice,buyPrice,lowestPrice,lowestPriceText,stock,onSale,purchaseTypeId,purchaseModeType,timestamp
694cc2e4f52aff0001124b1b,20113122,4874097,莱珀妮,LA PRAIRIE,臻爱铂金尊宠夜间精华露,20ml,美妆护肤-面部护肤-精华,6648,,6648,5800,5220,买2件 低至￥5220/件,9999,True,0,,
694cc33956e4f1000101cf12,20114858,4875767,馥蕾诗,FRESH,古源传奇面部精华油,30ml,美妆护肤-面部护肤-精华,1290,1800,1800,1290,1161,买5件 低至￥1161/件,9999,True,0,,
694cc3ed9cc20b00019c17ff,20118231,4879308,倩碧,CLINIQUE,【水磁场水光瓶】水嫩焕肤精华 ,30ml,美妆护肤-面部护肤-精华,348,410,410,348,,,9999,True,0,,
694cc40ff52aff0001127b47,20119103,4880035,伊丽莎白雅顿,Elizabeth Arden,【水润嘭嘭胶】90粒 时空焕活水润充盈胶囊精华液,42ml,美妆护肤-面部护肤-精华,566,763,763,423,,,9999,True,0,,
694cc29556e4f1000101b548,20111481,4872539,黛珂,DECORTÉ,肌源修护精华液,75ml,美妆护肤-面部护肤-精华,595,824,824,595,,,9999,True,0,,
694cc36656e4f1000101d8a4,20115568,4876614,莱珀妮,LA PRAIRIE,臻爱铂金尊宠焕颜精粹露,115ml,美妆护肤-面部护肤-精华,3669,5345,5345,3000,2700,买2件 低至￥2700/件,9999,True,0,,
694cc41d56e4f1000101f8a2,20119301,4880263,伊丽莎白雅顿,Elizabeth Arden,【水润嘭嘭胶】30粒 时空焕活水润充盈胶囊精华液,14ml,美妆护肤-面部护肤-精华,240,218,218,179,,,9999,True,0,,
694cc4039cc20b00019c1aef,20118778,4879752,资生堂,SHISEIDO,盼丽风姿智感抚纹精华液,30ml,美妆护肤-面部护肤-精华,436,580,580,436,,,9999,True,0,,
694cc3525b103b0001df26bf,20115391,4876244,海蓝之谜,LA MER,沁润型精华凝霜,30ml,美妆护肤-面部护肤-精华,1187,1083,1083,1187,1069,买6件 低至￥1069/件,9999,True,0,,
698b39f64e0c690001dedb8f,20163963,5160902,莱珀妮,LA PRAIRIE,纯皙紧致聚光奢润精萃液,20ml,美妆护肤-面部护肤-精华,2450,564,564,2400,2160,买3件 低至￥2160/件,9999,True,0,,
694cc2e1f52aff0001124a62,20113116,4874027,莱珀妮,LA PRAIRIE,臻爱铂金尊宠精华露,30ml,美妆护肤-面部护肤-精华,6648,9845,9845,5900,5310,买2件 低至￥5310/件,9999,True,0,,
694cc317f52aff00011253a8,20113979,4875091,馥蕾诗,FRESH,古源白松露面部精华乳,30ml,美妆护肤-面部护肤-精华,1685,2530,2530,1500,1350,买4件 低至￥1350/件,9999,True,0,,
694cc3cf56e4f1000101eb2f,20117737,4878690,海蓝之谜,LA MER,浓缩修护精华膏,50ml,美妆护肤-面部护肤-精华,4418,4186,4186,2920,2628,买3件 低至￥2628/件,9999,True,0,,
694cc25756e4f1000101a8ae,20110243,4871268,雅诗兰黛,ESTÉE LAUDER,白金级花菁萃紧颜精华蜜露 高端冻龄 淡褪纹路 色提因,30ml,美妆护肤-面部护肤-精华,1993,2814,2814,1893,1704,买4件 低至￥1704/件,9999,True,0,,
6972e7e65bac8d00015082f1,20119300,5039688,伊丽莎白雅顿,Elizabeth Arden,【水润嘭嘭胶】60粒 时空焕活水润充盈胶囊精华液,28ml,美妆护肤-面部护肤-精华,444,598,598,331,,,9999,True,0,,
694cc3b356e4f1000101e793,20117167,4878128,悦木之源,ORIGINS,咖啡因焕亮精华,30ml,美妆护肤-面部护肤-精华,323,382,382,323,,,9999,True,0,,
694cc37cf52aff000112631f,20116063,4877023,悦木之源,ORIGINS,祛痘保湿精华露 ,50ml,美妆护肤-面部护肤-精华,217,256,256,217,,,9999,True,0,,
694cc35df52aff0001125cfe,20115322,4876396,悦木之源,ORIGINS,榆绿木提拉紧致淡纹精华  A肽精华 ,48ml,美妆护肤-面部护肤-精华,570,676,676,570,,,9999,True,0,,
694cc40af52aff0001127a69,20119028,4879927,纪梵希,GIVENCHY,修颜紧致精华,30ml,美妆护肤-面部护肤-精华,759,1070,1070,759,684,买8件 低至￥684/件,9999,True,0,,
69f2029e229c80000137447e,20197825,5384374,赫莲娜,HR,至美琉光恒采密集焕颜精华油,30ml,美妆护肤-面部护肤-精华,1685,1909,1909,1685,1517,买4件 低至￥1517/件,9999,True,0,,
69bbd27c63cc6b0001adf0d3,20187289,5276781,SK-II,,肌因光蕴祛斑精华露,50ml,美妆护肤-面部护肤-精华,1631,1350,1350,1631,1468,买4件 低至￥1468/件,9999,True,0,,
698b40a7b25b840001281bb2,20190769,5204918,科颜氏,KIEHLS,精研多重防晒精华乳,50ml,美妆护肤-面部护肤-精华,309,,309,250,,,9999,True,0,,
698b3f8fb25b84000128182f,20197083,5204358,娇韵诗,CLARINS,至臻凝时焕白精华,30ml,美妆护肤-面部护肤-精华,2375,,2375,2375,2138,买3件 低至￥2138/件,9999,True,0,,
698b3e3900116300016c98b5,20187290,5194153,SK-II,,光蕴恒璨祛斑精华露,75ml,美妆护肤-面部护肤-精华,2285,1,1,2285,2057,买3件 低至￥2057/件,9999,True,0,,
698b3a0f00116300016c3a14,20163974,5162332,欧莱雅,L’ORÉAL,巴黎欧莱雅青春密码密集肌能精华肌底液两支装 100ml*2,100m*2,美妆护肤-面部护肤-精华,975,,975,348,,,9999,True,0,,
6972e7ee3ae2ea0001906223,20114011,5039754,赫莲娜,HR,悦活强韧青春精华露,100ml,美妆护肤-面部护肤-精华,2779,,2779,1570,1413,买4件 低至￥1413/件,9999,True,0,,
6972e7e9891e960001519645,20119447,5039704,SK-II,,光蕴恒璨焕亮精华露,50ml,美妆护肤-面部护肤-精华,1855,1605,1605,1100,990,买6件 低至￥990/件,9999,True,0,,
6972e7113ae2ea00019051a0,20116439,5036798,迪奥,DIOR,花秘瑰萃微凝珠焕活精华套组,,美妆护肤-面部护肤-精华,5045,5310,5310,5045,,,9999,True,0,,
694cca3f5b103b0001af0b0f,20158643,4915322,欧莱雅,L’ORÉAL,巴黎欧莱雅青春密码密集肌能精华肌底液,100ml,美妆护肤-面部护肤-精华,530,,530,530,,,9999,True,0,,
694cc3fd56e4f1000101f1c1,20118759,4879582,理肤泉,LA ROCHE POSAY,清痘多重调理精华乳,40ml,美妆护肤-面部护肤-精华,155,128,128,115,,,9999,True,0,,
694cc3ed9cc20b00019c17ef,20118537,4879296,修丽可,SkinCeuticals,胶原蛋白多肽精华液,30ml,美妆护肤-面部护肤-精华,640,907,907,640,,,9999,True,0,,
694cc3e55b103b0001df3c36,20118120,4879109,高美蓝,TAKAMI,黄金C精华小蓝瓶,,美妆护肤-面部护肤-精华,790,622,622,741,,,9999,True,0,,
694cc3d556e4f1000101ec30,20118173,4878833,娇兰,GUERLAIN,【全新第四代复原蜜】帝皇蜂姿复原蜜精华双套装,复原蜜50ml*2,美妆护肤-面部护肤-精华,1780,1110,1110,960,,,9999,True,0,,
694cc3c1f52aff0001126ecd,20117560,4878452,安热沙,ANESSA,焕采亮肤修护精华乳,180ml,美妆护肤-面部护肤-精华,143,152,152,143,,,9999,True,0,,
